,Time,Ax,Ay,Az,Gx,Gy,Gz,Label
380,94306,0.86,0.2,-0.26,-41.71,-42.99,-15.98,1.0
381,94385,0.8,0.07,-0.36,2.93,151.34,55.91,1.0
382,94482,0.91,-0.05,0.29,72.07,228.84,110.67,1.0
383,94590,1.04,-0.28,0.37,34.27,-5.98,-49.33,1.0
384,94669,1.02,0.24,0.59,14.51,14.76,-30.0,1.0
385,94776,1.05,-0.04,0.24,16.71,-64.57,28.54,1.0
386,94846,0.87,-0.18,0.44,50.3,-16.89,40.43,1.0
387,94953,0.95,-0.22,0.3,30.12,-2.07,37.2,1.0
388,95060,0.87,-0.22,0.37,-5.73,39.02,2.38,1.0
389,95139,0.9,-0.2,0.19,-4.94,-70.18,-13.72,1.0
390,95237,0.13,1.19,0.76,15.67,-9.02,-72.68,1.0
391,95344,1.05,-0.16,0.37,-53.48,-56.4,77.99,1.0
392,95423,0.79,-0.28,0.28,-35.49,57.07,3.11,1.0
393,95530,0.93,-0.16,0.41,-74.51,47.07,-19.82,1.0
394,95601,1.0,-0.31,0.11,5.73,-55.3,-2.32,1.0
395,95710,0.95,-0.31,0.19,14.15,-27.99,-7.99,1.0
396,95819,0.67,-0.35,0.66,-52.07,-214.33,5.79,1.0
397,95901,0.86,-0.23,-0.26,-34.88,-2.07,1.59,1.0
398,96002,0.93,-0.2,-0.05,57.44,164.39,-0.18,1.0
399,96113,1.03,-0.16,0.36,40.12,22.56,-5.12,1.0
400,96196,0.85,-0.3,-0.17,-33.48,294.63,13.29,1.0
401,96303,0.94,-0.39,0.58,-88.66,28.35,44.88,1.0
402,96377,0.72,-0.3,0.25,-78.41,-18.66,-0.55,1.0
403,96488,0.93,-0.37,0.81,18.54,39.76,-3.17,1.0
404,96598,0.68,-0.32,0.04,-5.43,-279.02,-36.65,1.0
405,96681,0.79,-0.25,-0.53,-21.65,-95.0,-41.46,1.0
406,96783,1.0,-0.27,-0.34,-29.57,6.65,121.34,1.0
407,96901,0.97,-0.42,-0.12,-44.45,-41.46,-66.16,1.0
408,96984,1.02,-0.23,-0.16,-23.41,-11.22,-51.34,1.0
409,97094,1.07,-0.21,0.02,15.61,22.8,-11.89,1.0
410,97168,1.13,-0.06,-0.1,4.82,39.27,-11.52,1.0
411,97278,1.02,-0.13,-0.13,-9.09,43.17,-15.06,1.0
412,97454,0.92,-0.29,0.01,23.41,-44.51,-13.35,1.0
413,97545,0.97,-0.15,-0.03,6.1,-43.54,-9.15,1.0
414,97643,0.96,-0.19,-0.17,-7.5,-11.89,2.5,1.0
415,97750,1.18,-0.25,-0.42,7.32,-43.66,6.28,1.0
416,97829,0.95,-0.35,0.07,4.15,64.27,-23.35,1.0
417,97971,0.83,-0.04,-0.16,89.57,-29.45,13.29,1.0
418,98042,1.0,-0.51,-0.35,-30.98,-91.28,29.63,1.0
419,98149,0.82,-0.23,-0.54,-148.41,-59.02,12.99,1.0
420,98256,0.77,-0.05,-0.54,-38.54,30.37,0.0,1.0
421,98336,0.84,-0.01,-0.51,-11.4,103.05,-44.15,1.0
422,98434,0.94,0.01,-0.28,49.02,142.68,9.82,1.0
423,98541,1.15,-0.06,-0.55,14.02,-82.38,132.8,1.0
424,98620,1.38,-0.28,-0.28,114.39,-15.24,-6.71,1.0
425,98727,0.92,-0.04,-0.06,68.05,37.5,-61.28,1.0
426,98798,0.96,-0.07,-0.33,75.85,92.93,20.49,1.0
427,98905,0.96,-0.19,-0.14,-13.29,0.79,20.79,1.0
428,99008,1.1,-0.33,-0.16,-17.2,-2.2,6.46,1.0
429,99087,0.96,-0.24,-0.24,-40.79,-4.82,3.05,1.0
430,99188,1.0,0.11,-0.53,-94.02,60.0,1.34,1.0
431,99298,1.14,-0.22,-0.28,5.49,115.0,8.72,1.0
432,99380,0.98,-0.23,-0.12,-23.72,13.11,-3.9,1.0
433,99491,1.03,-0.17,0.31,63.78,282.38,-12.01,1.0
434,99565,0.93,-0.25,-0.08,-121.34,-215.61,-38.35,1.0
435,99675,0.98,-0.4,-0.09,361.95,-242.13,-30.98,1.0
436,99786,1.0,-0.05,-0.23,-33.9,12.44,24.39,1.0
437,99869,0.63,-0.14,-1.16,85.98,-245.98,5.37,1.0
438,99999,0.89,-0.03,-0.48,-59.94,47.44,-4.82,1.0
439,100110,0.96,-0.25,-0.35,-37.07,18.35,10.18,1.0
440,100193,0.88,-0.37,-0.38,-85.18,-25.0,-39.82,1.0
441,100387,1.11,-0.24,0.04,-4.57,37.26,7.13,1.0
442,100491,0.96,-0.14,0.14,-6.1,0.61,1.16,1.0
443,100569,1.0,-0.13,0.17,-3.66,-5.37,1.16,1.0
444,100675,0.97,-0.13,0.14,-3.96,3.96,0.98,1.0
445,100780,0.98,-0.14,0.14,-3.35,-0.06,1.04,1.0
446,100849,0.98,-0.13,0.14,-0.43,2.44,0.98,1.0
447,100951,1.0,-0.13,0.16,-0.06,3.54,1.34,1.0
448,101028,0.98,-0.15,0.17,-0.12,0.18,1.4,1.0
449,101134,0.99,-0.14,0.14,-1.52,0.37,1.89,1.0
450,101231,1.0,-0.12,0.15,-1.59,-4.21,0.79,1.0
451,101308,0.96,-0.13,0.14,-2.01,-7.38,-0.43,1.0
452,101414,0.98,-0.12,0.15,-1.77,5.3,1.34,1.0
453,101520,1.01,-0.12,0.17,2.68,8.6,2.26,1.0
454,101589,0.99,-0.13,0.16,3.29,-0.18,2.68,1.0
455,101694,0.97,-0.15,0.14,-0.61,-1.52,1.89,1.0
456,101772,0.98,-0.14,0.13,-4.33,1.46,0.91,1.0
457,101877,0.98,-0.13,0.15,-7.13,-0.85,-0.85,1.0
458,101975,0.98,-0.14,0.14,-7.01,-0.55,-0.98,1.0
459,102052,0.99,-0.14,0.14,-6.28,-0.24,0.0,1.0
460,102165,1.0,-0.12,0.14,-3.6,-0.3,0.55,1.0
461,102270,0.99,-0.12,0.12,-1.4,-1.46,1.16,1.0
462,102339,0.98,-0.14,0.13,-1.46,-0.79,0.37,1.0
463,102444,1.0,-0.12,0.13,-4.94,1.16,0.49,1.0
464,102522,0.99,-0.12,0.11,-5.67,-0.43,-0.12,1.0
465,102624,0.99,-0.12,0.11,-5.3,0.91,0.12,1.0
466,102720,0.99,-0.12,0.1,-5.18,2.62,0.12,1.0
467,102798,0.99,-0.12,0.11,-4.7,1.16,0.49,1.0
468,102905,1.0,-0.11,0.1,-2.44,1.46,1.65,1.0
469,103011,0.99,-0.13,0.12,-2.32,2.07,1.83,1.0
470,103083,0.98,-0.14,0.13,-7.8,0.91,0.67,1.0
471,103192,0.99,-0.12,0.13,-5.79,2.26,0.43,1.0
472,103274,1.0,-0.12,0.13,-2.38,3.72,0.55,1.0
473,103383,0.99,-0.12,0.11,-0.67,3.48,1.65,1.0
474,103492,0.99,-0.14,0.15,0.12,-0.55,1.77,1.0
475,103574,1.0,-0.14,0.12,-3.9,6.52,1.89,1.0
476,103683,0.97,-0.13,0.12,-8.9,4.51,2.38,1.0
477,103792,1.0,-0.11,0.12,-1.34,2.26,2.2,1.0
478,103864,1.0,-0.13,0.16,2.62,-2.99,4.57,1.0
479,103970,0.98,-0.14,0.16,1.34,-1.22,3.6,1.0
480,104052,1.0,-0.12,0.15,0.24,1.77,2.93,1.0
481,104161,0.99,-0.13,0.13,1.77,1.77,2.32,1.0
482,104261,0.99,-0.14,0.13,-0.43,0.3,1.16,1.0
483,104342,0.99,-0.14,0.13,-1.95,0.06,1.1,1.0
484,104451,0.98,-0.14,0.12,-0.3,0.43,1.59,1.0
485,104560,1.0,-0.15,0.12,-3.48,1.77,-0.18,1.0
486,104633,0.99,-0.15,0.14,-5.3,-1.22,0.24,1.0
487,104740,0.98,-0.14,0.13,-7.93,3.84,0.98,1.0
488,104822,0.99,-0.13,0.14,-5.85,2.62,1.16,1.0
489,104931,0.98,-0.14,0.13,-3.35,1.28,1.22,1.0
490,105031,0.99,-0.14,0.13,-0.79,2.13,1.65,1.0
491,105112,0.98,-0.15,0.14,-1.22,2.01,1.34,1.0
492,105218,1.0,-0.15,0.14,-2.38,2.99,0.91,1.0
493,105390,0.98,-0.14,0.13,-1.46,0.73,1.4,1.0
494,105469,1.0,-0.13,0.14,-2.07,1.4,1.71,1.0
495,105582,1.0,-0.13,0.15,-2.07,2.32,1.52,1.0
496,105659,0.98,-0.14,0.14,-3.48,-1.46,0.24,1.0
497,105765,0.99,-0.14,0.13,-4.51,0.37,0.67,1.0
498,105862,0.99,-0.14,0.15,-4.33,0.85,0.37,1.0
499,105940,1.0,-0.15,0.15,-4.45,1.28,0.37,1.0
500,106045,1.0,-0.12,0.14,-5.18,1.28,0.73,1.0
501,106114,0.99,-0.13,0.13,-2.2,0.24,1.1,1.0
502,106220,1.0,-0.14,0.11,-0.55,-0.73,1.34,1.0
503,106325,0.97,-0.14,0.11,-1.16,-1.1,1.34,1.0
504,106403,0.99,-0.14,0.12,-2.56,-1.1,1.34,1.0
505,106499,0.99,-0.14,0.13,-2.8,0.49,1.59,1.0
506,106605,0.99,-0.15,0.12,-4.21,2.38,1.1,1.0
507,106683,0.99,-0.14,0.11,-3.84,1.04,1.4,1.0
508,106785,0.99,-0.14,0.12,-3.11,0.3,1.04,1.0
509,106854,0.99,-0.13,0.13,-3.11,1.1,0.79,1.0
510,106959,0.98,-0.13,0.12,-2.87,1.46,1.04,1.0
511,107065,0.99,-0.13,0.12,-2.68,1.71,0.98,1.0
512,107142,0.98,-0.14,0.12,-2.56,-0.49,0.91,1.0
513,107249,0.99,-0.14,0.11,-3.23,1.59,0.73,1.0
514,107362,0.99,-0.13,0.12,-2.74,1.77,1.1,1.0
515,107440,0.99,-0.13,0.12,-2.8,0.73,0.91,1.0
516,107545,0.99,-0.14,0.13,-2.56,1.04,0.98,1.0
517,107614,0.98,-0.13,0.11,-2.8,0.79,0.98,1.0
518,107720,0.99,-0.14,0.12,-2.62,1.1,1.16,1.0
519,107827,0.99,-0.13,0.12,-3.05,0.85,1.22,1.0
520,107907,0.99,-0.13,0.12,-2.99,2.01,1.16,1.0
521,108006,0.99,-0.13,0.11,-2.93,1.65,1.22,1.0
522,108112,0.99,-0.14,0.11,-2.8,1.83,1.1,1.0
523,108193,0.99,-0.14,0.1,-2.44,2.26,1.16,1.0
524,108303,0.99,-0.14,0.11,-2.74,1.95,1.34,1.0
525,108375,0.98,-0.14,0.12,-2.56,0.98,1.1,1.0
526,108484,0.99,-0.13,0.14,-2.56,1.65,1.52,1.0
527,108593,0.99,-0.14,0.13,-3.11,2.01,1.1,1.0
528,108675,1.0,-0.13,0.13,-2.87,2.01,1.1,1.0
529,108775,0.99,-0.13,0.11,-2.93,1.65,0.98,1.0
530,108884,0.99,-0.14,0.12,-2.56,1.95,1.1,1.0
531,108965,0.99,-0.13,0.12,-2.07,2.44,1.34,1.0
532,109074,0.99,-0.13,0.12,-2.62,2.93,1.04,1.0
533,109146,0.99,-0.14,0.13,-2.68,1.28,1.16,1.0
534,109256,0.99,-0.13,0.11,-2.8,4.02,1.04,1.0
535,109365,0.98,-0.13,0.12,-2.74,0.85,1.34,1.0
536,109446,0.99,-0.13,0.13,-1.83,2.07,1.34,1.0
537,109612,0.98,-0.15,0.12,-2.99,2.87,0.85,1.0
538,109727,0.99,-0.13,0.14,-3.78,0.37,1.34,1.0
539,109805,0.99,-0.13,0.13,-2.68,1.28,1.04,1.0
540,109910,1.0,-0.13,0.13,-2.2,1.4,1.34,1.0
541,109979,0.98,-0.14,0.13,-2.26,-1.34,1.34,1.0
542,110084,0.99,-0.13,0.14,-2.5,1.59,1.16,1.0
543,110189,0.99,-0.14,0.13,-3.72,0.85,0.55,1.0
544,110267,0.99,-0.14,0.12,-2.93,-0.06,0.79,1.0
545,110364,0.99,-0.14,0.11,-2.2,0.61,0.85,1.0
546,110469,0.99,-0.13,0.12,-2.74,1.16,0.73,1.0
547,110547,0.99,-0.13,0.11,-1.65,0.98,1.1,1.0
548,110652,1.0,-0.14,0.11,-1.4,2.93,0.73,1.0
549,110721,0.98,-0.14,0.11,-4.33,-0.18,1.04,1.0
550,110827,0.98,-0.12,0.12,-4.39,0.67,0.91,1.0
551,110929,0.99,-0.12,0.11,-2.26,0.49,1.04,1.0
552,111006,0.99,-0.13,0.12,-3.9,1.28,0.85,1.0
553,111103,0.99,-0.13,0.11,-2.5,1.34,0.91,1.0
554,111209,1.0,-0.14,0.11,-2.38,1.1,0.79,1.0
555,111286,1.0,-0.12,0.1,-3.05,-1.52,0.85,1.0
556,111392,0.99,-0.13,0.11,-2.99,2.38,0.67,1.0
557,111461,1.01,-0.12,0.1,-3.35,1.46,0.73,1.0
558,111566,1.0,-0.13,0.1,-5.18,0.61,1.34,1.0
559,111672,1.0,-0.11,0.13,-2.56,1.83,1.16,1.0
560,111749,0.99,-0.12,0.11,0.0,0.3,0.98,1.0
561,111846,0.99,-0.13,0.1,0.12,1.83,1.59,1.0
562,111952,1.0,-0.13,0.1,-1.04,0.18,1.65,1.0
563,112029,0.99,-0.12,0.1,-2.99,3.29,1.22,1.0
564,112134,0.99,-0.14,0.09,-3.84,2.93,1.04,1.0
565,112204,0.99,-0.13,0.1,-4.21,4.02,1.34,1.0
566,112308,0.99,-0.13,0.1,-4.27,1.59,0.67,1.0
567,112415,1.0,-0.13,0.11,-4.09,1.95,0.67,1.0
568,112496,0.99,-0.13,0.11,-3.23,1.28,0.67,1.0
569,112604,0.98,-0.13,0.11,-2.68,1.1,1.1,1.0
570,112713,1.0,-0.14,0.12,-2.32,2.99,1.04,1.0
571,112795,0.99,-0.13,0.11,-2.68,2.13,1.22,1.0
572,112904,0.99,-0.13,0.12,-2.56,2.2,1.46,1.0
573,112976,0.99,-0.13,0.11,-2.56,2.99,1.04,1.0
574,113085,0.99,-0.13,0.12,-1.83,1.28,1.04,1.0
575,113194,0.99,-0.13,0.13,-0.61,1.95,1.52,1.0
576,113276,0.98,-0.13,0.12,-2.07,2.68,1.4,1.0
577,113376,0.99,-0.13,0.12,-2.68,2.8,1.1,1.0
578,113485,0.99,-0.13,0.14,-2.8,3.05,1.1,1.0
579,113566,1.0,-0.14,0.14,-2.32,2.5,1.34,1.0
580,113672,0.99,-0.13,0.13,-2.32,1.46,1.22,1.0
581,113744,0.98,-0.12,0.13,-2.5,3.05,1.22,1.0
582,113854,0.99,-0.13,0.14,-3.6,1.77,0.85,1.0
583,113963,0.99,-0.12,0.14,-3.23,2.87,1.1,1.0
584,114044,0.98,-0.13,0.13,-2.74,2.32,0.98,1.0
585,114214,0.99,-0.14,0.11,-1.83,-0.79,1.34,1.0
586,114330,1.0,-0.13,0.12,-3.66,1.4,0.98,1.0
587,114407,0.99,-0.13,0.13,-4.27,0.73,0.3,1.0
588,114513,1.0,-0.13,0.12,-4.7,1.71,0.24,1.0
589,114582,0.99,-0.12,0.1,-3.9,0.49,0.12,1.0
590,114687,0.99,-0.13,0.12,-3.11,0.61,0.67,1.0
591,114793,0.98,-0.14,0.12,-2.44,0.79,0.98,1.0
592,114871,0.99,-0.13,0.13,-1.46,0.61,1.1,1.0
593,114967,0.99,-0.13,0.12,-1.59,2.38,1.34,1.0
594,115069,1.0,-0.12,0.11,-2.8,1.59,0.98,1.0
595,115147,1.0,-0.13,0.12,-3.6,1.95,0.55,1.0
596,115251,0.99,-0.13,0.14,-3.54,1.4,0.79,1.0
597,115321,0.99,-0.13,0.12,-3.11,2.44,0.79,1.0
598,115426,1.0,-0.13,0.13,-2.74,2.2,1.16,1.0
599,115531,0.99,-0.12,0.1,-2.2,0.3,1.16,1.0
600,115609,0.99,-0.12,0.14,-2.13,1.95,1.34,1.0
601,115706,0.98,-0.14,0.12,-2.8,3.96,1.22,1.0
602,115812,1.0,-0.13,0.12,-2.99,1.95,1.34,1.0
603,115889,0.99,-0.12,0.12,-2.13,2.01,1.46,1.0
604,115995,0.99,-0.13,0.12,-2.5,0.61,1.1,1.0
605,116064,0.99,-0.13,0.12,-1.59,2.07,1.1,1.0
606,116169,1.0,-0.14,0.12,-2.26,1.83,0.98,1.0
607,116275,0.98,-0.13,0.14,-2.62,1.83,1.34,1.0
608,116352,1.0,-0.13,0.13,-2.8,2.32,1.16,1.0
609,116446,1.0,-0.12,0.12,-3.96,3.6,1.22,1.0
610,116551,0.99,-0.12,0.14,-3.54,1.71,1.65,1.0
611,116629,0.99,-0.13,0.13,-1.52,2.13,1.46,1.0
612,116735,1.0,-0.13,0.14,-1.71,1.34,1.34,1.0
613,116804,0.99,-0.13,0.12,-2.68,-0.24,0.91,1.0
614,116912,0.99,-0.12,0.12,-2.8,0.91,0.85,1.0
615,117019,0.98,-0.14,0.11,-3.48,0.61,0.91,1.0
616,117100,1.0,-0.13,0.11,-2.74,1.04,1.16,1.0
617,117200,0.99,-0.12,0.13,-3.05,0.3,1.22,1.0
618,117342,0.98,-0.13,0.13,-2.56,2.5,1.04,1.0
619,117423,0.99,-0.13,0.12,-3.48,0.49,1.59,1.0
620,117533,0.99,-0.13,0.13,-2.68,-0.37,1.65,1.0
621,117605,0.98,-0.13,0.13,-2.2,0.37,1.4,1.0
622,117714,0.99,-0.14,0.14,-0.91,0.37,1.46,1.0
623,117827,0.99,-0.13,0.11,-0.06,-0.98,2.26,1.0
624,117909,1.0,-0.12,0.12,-1.89,0.61,1.04,1.0
625,118009,0.99,-0.13,0.11,-4.15,2.13,0.37,1.0
626,118118,1.0,-0.13,0.11,-4.63,1.1,-0.24,1.0
627,118199,1.0,-0.14,0.11,-4.51,-1.22,0.0,1.0
628,118377,1.0,-0.12,0.1,-1.77,1.28,1.4,1.0
629,118457,0.99,-0.12,0.12,-1.77,1.77,1.4,1.0
630,118563,0.99,-0.14,0.12,-2.68,2.62,0.85,1.0
631,118668,0.99,-0.14,0.12,-2.87,1.16,0.91,1.0
632,118746,0.99,-0.13,0.11,-2.87,3.84,0.91,1.0
633,118843,0.99,-0.13,0.11,-2.8,1.4,1.22,1.0
634,118948,0.99,-0.13,0.11,-1.52,3.41,1.46,1.0
635,119026,1.0,-0.13,0.12,-1.83,2.13,1.34,1.0
636,119132,1.0,-0.11,0.12,-1.52,2.62,1.34,1.0
637,119201,0.99,-0.13,0.11,-1.22,0.18,0.98,1.0
638,119303,0.99,-0.13,0.13,-2.2,2.68,0.85,1.0
639,119408,0.98,-0.12,0.13,-3.17,1.65,0.67,1.0
640,119486,0.99,-0.13,0.14,-3.23,1.95,0.85,1.0
641,119583,0.98,-0.12,0.12,-3.17,1.04,1.1,1.0
642,119688,0.99,-0.12,0.11,-2.87,1.46,0.98,1.0
643,119766,0.99,-0.12,0.11,-3.11,1.59,0.85,1.0
644,119872,0.99,-0.12,0.11,-2.68,1.1,1.16,1.0
645,119941,0.99,-0.12,0.13,-2.56,2.62,0.98,1.0
646,120056,0.99,-0.12,0.12,-2.68,1.28,0.98,1.0
647,120161,0.99,-0.12,0.1,-2.68,1.4,0.91,1.0
648,120239,1.0,-0.12,0.13,-2.93,0.61,0.79,1.0
649,120336,1.0,-0.12,0.12,-2.74,2.01,0.49,1.0
650,120440,0.99,-0.11,0.12,-2.38,3.17,1.04,1.0
651,120518,1.0,-0.13,0.12,-0.61,3.54,1.34,1.0
652,120620,0.99,-0.13,0.12,-1.83,0.49,1.34,1.0
653,120689,0.99,-0.13,0.13,-1.34,2.74,0.98,1.0
654,120794,0.99,-0.13,0.12,-2.13,1.95,1.16,1.0
655,120901,1.0,-0.13,0.13,-3.29,4.88,0.91,1.0
656,120980,0.98,-0.14,0.13,-3.72,2.68,0.06,1.0
657,121080,0.98,-0.12,0.14,-3.41,5.49,0.49,1.0
658,121189,0.99,-0.11,0.16,-0.73,5.37,0.85,1.0
659,121270,0.99,-0.13,0.15,-1.52,1.95,0.98,1.0
660,121380,0.99,-0.12,0.16,-4.21,2.2,1.46,1.0
661,121452,0.99,-0.11,0.16,-2.74,4.09,0.98,1.0
662,121561,0.99,-0.12,0.15,-1.71,2.74,1.22,1.0
663,121670,0.99,-0.12,0.15,0.73,1.1,1.4,1.0
664,121752,0.99,-0.13,0.18,3.05,1.4,2.07,1.0
665,121852,0.99,-0.12,0.19,2.07,2.8,2.01,1.0
666,121933,0.98,-0.13,0.17,1.77,1.22,2.56,1.0
667,122043,0.98,-0.12,0.18,1.1,5.0,2.07,1.0
668,122152,0.98,-0.13,0.17,2.68,2.68,2.07,1.0
669,122224,0.98,-0.12,0.17,0.06,1.46,1.71,1.0
670,122333,0.98,-0.12,0.19,-3.41,1.46,1.22,1.0
671,122415,0.98,-0.14,0.18,-5.3,3.35,0.49,1.0
672,122524,0.98,-0.13,0.19,-7.13,0.12,0.3,1.0
673,122621,0.99,-0.11,0.19,-6.71,0.98,-0.12,1.0
674,122702,0.99,-0.12,0.18,-4.7,2.5,0.24,1.0
675,122880,0.99,-0.13,0.19,-6.22,2.26,0.98,1.0
676,122995,0.98,-0.11,0.18,-3.11,1.1,1.34,1.0
677,123064,0.99,-0.12,0.17,-1.28,1.71,1.16,1.0
678,123177,1.0,-0.12,0.18,-0.91,-0.06,1.1,1.0
679,123255,0.98,-0.11,0.18,0.67,0.3,1.04,1.0
680,123360,0.98,-0.11,0.18,-0.24,-0.43,1.71,1.0
681,123466,0.99,-0.13,0.17,-3.48,1.71,1.04,1.0
682,123544,0.99,-0.12,0.17,-3.35,3.17,0.67,1.0
683,123650,0.98,-0.13,0.16,-5.24,4.15,0.37,1.0
684,123755,0.98,-0.12,0.18,-6.95,1.34,0.67,1.0
685,123824,0.98,-0.11,0.17,-6.71,-0.24,1.52,1.0
686,123930,0.99,-0.12,0.18,-4.33,1.71,1.52,1.0
687,124007,0.96,-0.12,0.16,-2.8,-4.57,0.49,1.0
688,124110,0.98,-0.11,0.16,-1.71,2.87,1.77,1.0
689,124206,0.98,-0.13,0.16,0.49,-2.56,1.71,1.0
690,124284,0.98,-0.12,0.15,0.24,0.49,2.44,1.0
691,124390,0.99,-0.13,0.16,-0.67,0.85,1.59,1.0
692,124495,0.98,-0.13,0.16,-1.1,-0.43,1.22,1.0
693,124564,0.99,-0.13,0.16,-5.0,0.61,0.67,1.0
694,124670,0.98,-0.12,0.16,-6.22,0.37,0.18,1.0
695,124747,0.98,-0.12,0.17,-5.3,0.91,0.67,1.0
696,124853,0.99,-0.13,0.16,-4.82,2.38,0.49,1.0
697,124950,0.99,-0.12,0.16,-4.33,-1.4,1.22,1.0
698,125027,1.0,-0.11,0.17,-2.32,0.18,1.04,1.0
699,125133,0.99,-0.12,0.16,-0.49,-0.37,1.22,1.0
700,125240,0.99,-0.12,0.17,-0.98,0.0,1.1,1.0
701,125312,0.98,-0.12,0.15,-1.1,-0.49,1.34,1.0
702,125416,0.99,-0.12,0.15,-0.73,0.12,0.85,1.0
703,125497,0.99,-0.12,0.14,-0.61,0.3,1.1,1.0
704,125606,0.99,-0.12,0.14,-0.43,-0.55,1.34,1.0
705,125705,0.99,-0.12,0.13,-0.12,-0.37,1.46,1.0
706,125787,0.99,-0.12,0.13,0.06,-1.83,1.34,1.0
707,125896,0.99,-0.13,0.15,-2.56,0.06,1.1,1.0
708,126005,0.99,-0.12,0.14,-3.84,0.43,0.67,1.0
709,126077,0.99,-0.11,0.15,-4.33,1.28,0.79,1.0
710,126186,1.0,-0.1,0.12,-2.07,-0.24,1.34,1.0
711,126268,0.99,-0.13,0.14,0.91,-0.12,1.46,1.0
712,126368,0.99,-0.13,0.12,0.06,0.98,1.89,1.0
713,126477,0.98,-0.11,0.13,-1.22,0.49,1.1,1.0
714,126558,0.99,-0.12,0.15,-4.09,1.1,0.55,1.0
715,126667,0.99,-0.13,0.11,-4.02,1.28,0.73,1.0
716,126767,0.99,-0.13,0.13,-2.74,2.2,1.16,1.0
717,126849,0.99,-0.13,0.12,-2.38,0.61,1.22,1.0
718,127022,1.0,-0.12,0.13,-7.2,-0.37,0.18,1.0
719,127112,1.0,-0.11,0.14,-5.0,2.87,0.67,1.0
720,127209,0.99,-0.12,0.14,-4.27,0.3,0.73,1.0
721,127315,0.99,-0.13,0.13,-5.49,2.62,0.85,1.0
722,127393,1.0,-0.12,0.12,-3.66,0.24,0.98,1.0
723,127498,0.99,-0.12,0.13,-1.71,-0.37,1.16,1.0
724,127595,0.99,-0.12,0.13,-1.77,0.24,1.22,1.0
725,127672,0.99,-0.13,0.12,-1.77,0.73,1.34,1.0
726,127778,0.99,-0.11,0.11,-2.87,0.3,0.85,1.0
727,127856,1.0,-0.11,0.11,-3.23,0.73,0.67,1.0
728,127953,0.99,-0.12,0.11,-3.35,0.37,0.85,1.0
729,128058,0.99,-0.12,0.1,-3.23,0.49,0.85,1.0
730,128136,1.0,-0.11,0.11,-2.74,1.83,0.73,1.0
731,128249,1.0,-0.12,0.11,-1.65,0.61,1.46,1.0
732,128343,0.99,-0.12,0.1,-1.4,-0.06,1.59,1.0
733,128420,1.0,-0.12,0.12,-3.48,-0.06,1.46,1.0
734,128525,1.0,-0.1,0.1,-3.6,0.73,1.34,1.0
735,128603,0.99,-0.12,0.11,-1.34,1.77,1.59,1.0
736,128700,0.99,-0.13,0.11,-3.72,-3.41,0.49,1.0
737,128805,0.99,-0.11,0.1,-1.1,2.62,1.22,1.0
738,128883,0.98,-0.12,0.11,-0.79,0.12,1.04,1.0
739,129026,0.98,-0.14,0.1,-3.11,3.05,0.91,1.0
740,129125,1.01,-0.12,0.11,-4.88,1.83,0.73,1.0
741,129206,1.0,-0.12,0.11,-4.51,3.29,1.34,1.0
742,129315,0.99,-0.12,0.12,-5.55,2.62,0.85,1.0
743,129397,1.0,-0.11,0.12,-4.27,2.99,0.67,1.0
744,129497,0.98,-0.11,0.1,-2.38,0.3,1.1,1.0
745,129606,1.0,-0.11,0.11,-1.83,1.95,1.52,1.0
746,129687,0.98,-0.12,0.1,-1.4,2.44,1.1,1.0
747,129793,1.0,-0.12,0.12,-1.52,1.28,1.34,1.0
748,129893,0.99,-0.11,0.1,-3.17,0.49,1.1,1.0
749,129975,1.0,-0.12,0.1,-2.5,1.71,1.4,1.0
750,130084,0.99,-0.12,0.1,-5.24,1.46,0.91,1.0
751,130165,1.0,-0.11,0.11,-5.0,2.8,0.55,1.0
752,130265,0.99,-0.12,0.1,-3.54,1.95,0.91,1.0
753,130375,1.0,-0.12,0.12,-6.65,2.13,0.67,1.0
754,130456,0.99,-0.11,0.12,-5.79,2.62,0.3,1.0
755,130565,0.99,-0.13,0.12,-4.88,1.28,0.73,1.0
756,130666,0.98,-0.11,0.1,-0.98,0.91,0.98,1.0
757,130747,0.99,-0.14,0.11,0.85,2.26,1.65,1.0
758,130855,0.99,-0.13,0.11,-2.99,1.83,1.46,1.0
759,130936,1.0,-0.1,0.13,-5.49,3.84,0.73,1.0
760,131105,1.0,-0.11,0.13,-4.45,2.5,1.22,1.0
761,131215,0.99,-0.11,0.12,-3.29,0.85,1.34,1.0
762,131293,1.0,-0.12,0.11,-3.35,1.46,1.46,1.0
763,131398,0.99,-0.12,0.1,-2.62,1.16,1.22,1.0
764,131495,1.0,-0.12,0.1,-3.17,1.04,1.4,1.0
765,131573,0.99,-0.11,0.12,-3.84,0.73,1.34,1.0
766,131678,1.0,-0.11,0.11,-3.6,0.61,1.59,1.0
767,131756,1.0,-0.11,0.11,-3.48,1.34,1.34,1.0
768,131853,0.99,-0.12,0.1,-2.62,1.52,1.04,1.0
769,131958,0.99,-0.13,0.11,-2.38,0.43,0.85,1.0
770,132036,1.0,-0.13,0.1,-3.9,0.18,0.85,1.0
771,132141,0.98,-0.13,0.1,-3.84,1.59,0.73,1.0
772,132238,0.99,-0.12,0.1,-4.21,0.73,0.79,1.0
773,132316,0.99,-0.12,0.1,-5.49,0.61,0.79,1.0
774,132422,0.99,-0.11,0.11,-5.55,2.38,1.22,1.0
775,132499,1.0,-0.11,0.11,-2.44,2.68,1.46,1.0
